month,week,sat,sun,sat_alt,sun_alt,weekdays,saturdays,sundays,dum_911_base,supersandy,summer_of_hell,end_close,mon,dummy_1,dummy_2,dummy_3,dummy_4,dummy_5,dummy_6,dummy_7,dummy_8,dummy_9,dummy_10,dummy_11,dummy_12,pop_hudson,real_fare,sun_x_avg,sat_x_avg,week_x_avg,man_hud,avg_wkdayholminor_tstile,avg_satholmajor_tstile,avg_sun_tstile,man_hud_opt,man_hud_pess,population_hud_opt,population_hud_pess,real_fare_q1,num_wkdayholminor,num_satholmajor,num_sun,total_days,,,
2/1/19,277792.4737,97840.6,69546,NA,NA,20,4,4,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,678.8735221,2.75,NA,NA,NA,2878.048513,277792.4737,97840.6,69546,2895.369241,2878.096215,678.9189545,678.9189545,2.801348618,19,5,4,28,,,
3/1/19,281513.381,105389.8,69639.6,NA,NA,21,5,5,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,679.2304316,2.75,NA,NA,NA,2879.81435,281513.381,105389.8,69639.6,2898.134556,2879.884788,679.2792208,679.2792208,2.795876587,21,5,5,31,,,
4/1/19,285912.2273,113327,79807.5,NA,NA,22,4,4,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,679.6024963,2.75,NA,NA,NA,2881.889044,285912.2273,113327,79807.5,2898.341988,2881.889044,679.6449145,679.6449145,2.790371634,22,4,4,30,,,
5/1/19,289402.0455,110357.4,80168.25,NA,NA,23,4,4,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,679.9938536,2.75,NA,NA,NA,2885.04503,289402.0455,110357.4,80168.25,2896.33356,2884.806154,680.0166817,680.0166817,2.785333806,22,5,4,31,,,
6/1/19,NA,NA,NA,NA,NA,20,5,5,0,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,680.3948055,2.75,NA,NA,NA,2888.818317,292062,113275.4,90076.2,2893.991341,2888.068637,680.3897009,680.3897009,2.780730723,20,5,5,30,,,
7/1/19,NA,NA,NA,NA,NA,23,4,4,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,680.7921952,2.75,NA,NA,NA,2892.435811,288156.9091,104018.6,79417.5,2893.58241,2890.792851,680.7577836,680.7577836,2.776399859,22,5,4,31,,,
8/1/19,NA,NA,NA,NA,NA,22,5,4,0,0,0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,681.1764019,2.75,NA,NA,NA,2895.287807,281487,110713.2,83349.5,2896.666363,2892.300121,681.116798,681.116798,2.772199439,22,5,4,31,,,
9/1/19,NA,NA,NA,NA,NA,20,4,6,0,0,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,681.5519491,2.75,NA,NA,NA,2897.418172,298519,107637.6,90331.8,2901.972863,2892.731643,681.4708395,681.4708395,2.76806334,20,5,5,30,,,
10/1/19,NA,NA,NA,NA,NA,22,4,5,0,0,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,681.9268961,2.75,NA,NA,NA,2899.034166,294025.2609,116127.5,77290.75,2907.524094,2892.433579,681.8260602,681.8260602,2.76394465,23,4,4,31,,,
11/1/19,NA,NA,NA,NA,NA,18,5,7,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,682.3075186,2.75,NA,NA,NA,2900.361397,279793.9,103105.1667,77075.75,2911.639087,2891.737773,682.1872145,682.1872145,2.759873867,19,7,4,30,,,
12/1/19,NA,NA,NA,NA,NA,21,4,6,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,682.692957,2.75,NA,NA,NA,2901.698872,257948,117357.6,89895.4,2913.824277,2890.918782,682.5534665,682.5534665,2.756187704,21,5,5,31,,,
1/1/20,NA,NA,NA,NA,NA,21,4,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,683.0805679,2.75,NA,NA,NA,2903.363949,277230.0476,88876.83333,67356.75,2913.882951,2890.236844,682.9225828,682.9225828,2.753295972,21,6,4,31,,,
2/1/20,NA,NA,NA,NA,NA,19,5,5,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,683.4682846,2.75,NA,NA,NA,2905.475609,282356.0526,96909.66667,70473.25,2911.816052,2889.78156,683.2928296,683.2928296,2.751415209,19,6,4,29,,,
3/1/20,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,683.8563466,2.75,NA,NA,NA,2907.359326,NA,NA,NA,2908.415152,2888.95998,683.6644717,683.6644717,2.75,22,4,5,31,,,
4/1/20,NA,NA,NA,NA,NA,22,4,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,684.2455697,2.75,NA,NA,NA,2908.142198,NA,NA,NA,2904.669478,2887.008517,684.0382737,684.0382737,2.75,22,4,4,30,,,
5/1/20,NA,NA,NA,NA,NA,20,5,6,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,684.6367091,2.75,NA,NA,NA,2907.288357,NA,NA,NA,2901.485817,2883.47506,684.4148862,684.4148862,2.75,20,6,5,31,,,
6/1/20,NA,NA,NA,NA,NA,22,4,4,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,685.0302763,2.75,NA,NA,NA,2905.610067,NA,NA,NA,2899.441187,2879.153395,684.7945034,684.7945034,2.75,22,4,4,30,,,
7/1/20,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,685.4267217,2.75,NA,NA,NA,2904.256625,NA,NA,NA,2899.030167,2875.148783,685.1772056,685.1772056,2.75,22,5,4,31,,,
8/1/20,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,685.8263499,2.75,NA,NA,NA,2904.08187,NA,NA,NA,2900.523075,2872.284169,685.5630299,685.5630299,2.75,21,5,5,31,,,
9/1/20,NA,NA,NA,NA,NA,21,4,5,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,686.2288815,2.75,NA,NA,NA,2904.757803,NA,NA,NA,2903.293196,2870.25324,685.9518402,685.9518402,2.75,21,5,4,30,,,
10/1/20,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,686.6338913,2.75,NA,NA,NA,2905.660963,NA,NA,NA,2906.489557,2868.467364,686.3434572,686.3434572,2.75,22,5,4,31,,,
11/1/20,NA,NA,NA,NA,NA,18,4,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,687.0410132,2.75,NA,NA,NA,2906.293842,NA,NA,NA,2909.401504,2866.4716,686.737724,686.737724,2.75,19,6,5,30,,,
12/1/20,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,687.4501179,2.75,NA,NA,NA,2906.662733,NA,NA,NA,2911.879652,2864.345758,687.1345736,687.1345736,2.75,22,5,4,31,,,
1/1/21,NA,NA,NA,NA,NA,19,5,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,687.8611354,2.75,NA,NA,NA,2906.899879,NA,NA,NA,2913.914939,2862.303334,687.5339613,687.5339613,2.75,19,7,5,31,,,
2/1/21,NA,NA,NA,NA,NA,19,4,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,688.2741224,2.75,NA,NA,NA,2907.125155,NA,NA,NA,2915.533889,2860.515965,687.9358795,687.9358795,2.75,19,5,4,28,,,
3/1/21,NA,NA,NA,NA,NA,23,4,4,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,688.6896431,2.75,NA,NA,NA,2907.408965,NA,NA,NA,2916.905393,2858.987842,688.3404691,688.3404691,2.75,23,4,4,31,,,
4/1/21,NA,NA,NA,NA,NA,22,4,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,689.1083886,2.75,NA,NA,NA,2907.809347,NA,NA,NA,2918.23393,2857.681294,688.7479081,688.7479081,2.75,22,4,4,30,,,
5/1/21,NA,NA,NA,NA,NA,20,5,6,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,689.530437,2.75,NA,NA,NA,2908.360298,NA,NA,NA,2919.662102,2856.554458,689.1581814,689.1581814,2.75,20,6,5,31,,,
6/1/21,NA,NA,NA,NA,NA,22,4,4,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,689.9534139,2.75,NA,NA,NA,2908.999654,NA,NA,NA,2921.084993,2855.548709,689.5705024,689.5705024,2.75,22,4,4,30,,,
7/1/21,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,690.3743319,2.75,NA,NA,NA,2909.641212,NA,NA,NA,2922.335809,2854.601231,689.9838914,689.9838914,2.75,21,6,4,31,,,
8/1/21,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,690.7911975,2.75,NA,NA,NA,2910.219759,NA,NA,NA,2923.282061,2853.670352,690.3977067,690.3977067,2.75,22,4,5,31,,,
9/1/21,NA,NA,NA,NA,NA,21,4,5,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,691.2059931,2.75,NA,NA,NA,2910.754036,NA,NA,NA,2923.928489,2852.798984,690.8126591,690.8126591,2.75,21,5,4,30,,,
10/1/21,NA,NA,NA,NA,NA,20,5,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,691.621695,2.75,NA,NA,NA,2911.283775,NA,NA,NA,2924.31414,2852.051185,691.2297972,691.2297972,2.75,21,5,5,31,,,
11/1/21,NA,NA,NA,NA,NA,19,4,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,692.0405874,2.75,NA,NA,NA,2911.844834,NA,NA,NA,2924.482789,2851.476757,691.6498551,691.6498551,2.75,20,6,4,30,,,
12/1/21,NA,NA,NA,NA,NA,21,4,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,692.4621867,2.75,NA,NA,NA,2912.457577,NA,NA,NA,2924.497135,2851.068487,692.0723078,692.0723078,2.75,21,6,4,31,,,
1/1/22,NA,NA,NA,NA,NA,20,5,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,692.8853172,2.75,NA,NA,NA,2913.138495,NA,NA,NA,2924.424604,2850.804904,692.4963158,692.4963158,2.75,20,6,5,31,,,
2/1/22,NA,NA,NA,NA,NA,19,4,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,693.3092771,2.75,NA,NA,NA,2913.89485,NA,NA,NA,2924.323553,2850.661428,692.921536,692.921536,2.75,19,5,4,28,,,
3/1/22,NA,NA,NA,NA,NA,23,4,4,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,693.7352596,2.75,NA,NA,NA,2914.696979,NA,NA,NA,2924.216054,2850.601024,693.3496112,693.3496112,2.75,23,4,4,31,,,
4/1/22,NA,NA,NA,NA,NA,21,5,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,694.1649317,2.75,NA,NA,NA,2915.505992,NA,NA,NA,2924.115109,2850.583548,693.7826807,693.7826807,2.75,21,5,4,30,,,
5/1/22,NA,NA,NA,NA,NA,21,4,6,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,694.5987346,2.75,NA,NA,NA,2916.290918,NA,NA,NA,2924.030429,2850.576909,694.2212257,694.2212257,2.75,21,5,5,31,,,
6/1/22,NA,NA,NA,NA,NA,22,4,4,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,695.0322063,2.75,NA,NA,NA,2917.052468,NA,NA,NA,2923.958561,2850.581248,694.6590943,694.6590943,2.75,22,4,4,30,,,
7/1/22,NA,NA,NA,NA,NA,20,5,6,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,695.4596593,2.75,NA,NA,NA,2917.799276,NA,NA,NA,2923.892762,2850.604761,695.0884767,695.0884767,2.75,20,6,5,31,,,
8/1/22,NA,NA,NA,NA,NA,23,4,4,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,695.8772817,2.75,NA,NA,NA,2918.542162,NA,NA,NA,2923.831844,2850.657187,695.5041464,695.5041464,2.75,23,4,4,31,,,
9/1/22,NA,NA,NA,NA,NA,21,4,5,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,696.288765,2.75,NA,NA,NA,2919.300697,NA,NA,NA,2923.796837,2850.754436,695.9112116,695.9112116,2.75,21,5,4,30,,,
10/1/22,NA,NA,NA,NA,NA,20,5,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,696.6996765,2.75,NA,NA,NA,2920.096639,NA,NA,NA,2923.814325,2850.913957,696.3173637,696.3173637,2.75,21,5,5,31,,,
11/1/22,NA,NA,NA,NA,NA,19,4,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,697.1144402,2.75,NA,NA,NA,2920.944189,NA,NA,NA,2923.902899,2851.141762,696.7287,696.7287,2.75,20,6,4,30,,,
12/1/22,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,697.5329075,2.75,NA,NA,NA,2921.827322,NA,NA,NA,2924.049172,2851.398098,697.1449399,697.1449399,2.75,21,6,4,31,,,
1/1/23,NA,NA,NA,NA,NA,20,4,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,697.9537864,2.75,NA,NA,NA,2922.722454,NA,NA,NA,2924.231762,2851.631774,697.5642084,697.5642084,2.75,20,6,5,31,,,
2/1/23,NA,NA,NA,NA,NA,19,4,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,698.3759509,2.75,NA,NA,NA,2923.608144,NA,NA,NA,2924.435331,2851.802684,697.9848971,697.9848971,2.75,19,5,4,28,,,
3/1/23,NA,NA,NA,NA,NA,23,4,4,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,698.7989385,2.75,NA,NA,NA,2924.471512,NA,NA,NA,2924.668711,2851.915071,698.4064636,698.4064636,2.75,23,4,4,31,,,
4/1/23,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,699.2224524,2.75,NA,NA,NA,2925.301817,NA,NA,NA,2924.946775,2851.984264,698.8286323,698.8286323,2.75,20,5,5,30,,,
5/1/23,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,699.6460714,2.75,NA,NA,NA,2926.089305,NA,NA,NA,2925.275454,2852.021051,699.2510848,699.2510848,2.75,22,5,4,31,,,
6/1/23,NA,NA,NA,NA,NA,22,4,4,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,700.0688762,2.75,NA,NA,NA,2926.828163,NA,NA,NA,2925.624905,2852.018048,699.6733321,699.6733321,2.75,22,4,4,30,,,
7/1/23,NA,NA,NA,NA,NA,20,5,6,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,700.4898229,2.75,NA,NA,NA,2927.513563,NA,NA,NA,2925.956342,2851.963332,700.0948427,700.0948427,2.75,20,6,5,31,,,
8/1/23,NA,NA,NA,NA,NA,23,4,4,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,700.9083657,2.75,NA,NA,NA,2928.146041,NA,NA,NA,2926.242102,2851.853273,700.5154098,700.5154098,2.75,23,4,4,31,,,
9/1/23,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,701.3259512,2.75,NA,NA,NA,2928.747584,NA,NA,NA,2926.499024,2851.717426,700.9361258,700.9361258,2.75,20,6,4,30,,,
10/1/23,NA,NA,NA,NA,NA,21,4,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,701.7445242,2.75,NA,NA,NA,2929.345538,NA,NA,NA,2926.75507,2851.593642,701.3584084,701.3584084,2.75,22,4,5,31,,,
11/1/23,NA,NA,NA,NA,NA,19,4,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,702.1655941,2.75,NA,NA,NA,2929.959137,NA,NA,NA,2927.032666,2851.509785,701.7833454,701.7833454,2.75,20,6,4,30,,,
12/1/23,NA,NA,NA,NA,NA,20,5,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,702.5889298,2.75,NA,NA,NA,2930.575149,NA,NA,NA,2927.332098,2851.453776,702.2107073,702.2107073,2.75,20,6,5,31,,,
1/1/24,NA,NA,NA,NA,NA,21,4,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,703.0138649,2.75,NA,NA,NA,2931.172228,NA,NA,NA,2927.648112,2851.403552,702.6399351,702.6399351,2.75,21,6,4,31,,,
2/1/24,NA,NA,NA,NA,NA,20,4,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,703.439948,2.75,NA,NA,NA,2931.74725,NA,NA,NA,2927.979238,2851.354123,703.0706611,703.0706611,2.75,20,5,4,29,,,
3/1/24,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,703.8675879,2.75,NA,NA,NA,2932.369984,NA,NA,NA,2928.339119,2851.368796,703.503283,703.503283,2.75,21,5,5,31,,,
4/1/24,NA,NA,NA,NA,NA,22,4,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,704.2974083,2.75,NA,NA,NA,2933.128423,NA,NA,NA,2928.745179,2851.527954,703.9383895,703.9383895,2.75,22,4,4,30,,,
5/1/24,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,704.7290092,2.75,NA,NA,NA,2934.078342,NA,NA,NA,2929.208788,2851.878157,704.3755636,704.3755636,2.75,22,5,4,31,,,
6/1/24,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,705.1578952,2.75,NA,NA,NA,2935.146645,NA,NA,NA,2929.7171,2852.330683,704.8103641,704.8103641,2.75,20,5,5,30,,,
7/1/24,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,705.5785473,2.75,NA,NA,NA,2936.228021,NA,NA,NA,2930.251214,2852.762986,705.2373437,705.2373437,2.75,22,5,4,31,,,
8/1/24,NA,NA,NA,NA,NA,22,5,4,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,705.9874295,2.75,NA,NA,NA,2937.242325,NA,NA,NA,2930.793061,2853.10022,705.6530184,705.6530184,2.75,22,5,4,31,,,
9/1/24,NA,NA,NA,NA,NA,20,4,6,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,706.3889382,2.75,NA,NA,NA,2938.210079,NA,NA,NA,2931.327901,2853.458329,706.0617564,706.0617564,2.75,20,5,5,30,,,
10/1/24,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,706.7894532,2.75,NA,NA,NA,2939.176973,NA,NA,NA,2931.841821,2854.000955,706.4698892,706.4698892,2.75,23,4,4,31,,,
11/1/24,NA,NA,NA,NA,NA,18,5,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,707.1940111,2.75,NA,NA,NA,2940.176659,NA,NA,NA,2932.332463,2854.83871,706.8824017,706.8824017,2.75,19,7,4,30,,,
12/1/24,NA,NA,NA,NA,NA,21,4,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,707.6022765,2.75,NA,NA,NA,2941.194628,NA,NA,NA,2932.843665,2855.870096,707.2988925,707.2988925,2.75,21,5,5,31,,,
1/1/25,NA,NA,NA,NA,NA,21,4,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,708.0125712,2.75,NA,NA,NA,2942.204335,NA,NA,NA,2933.430819,2856.940585,707.7176138,707.7176138,2.75,21,6,4,31,,,
2/1/25,NA,NA,NA,NA,NA,19,4,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,708.4235082,2.75,NA,NA,NA,2943.190568,NA,NA,NA,2934.132908,2857.933864,708.137152,708.137152,2.75,19,5,4,28,,,
3/1/25,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,708.8348658,2.75,NA,NA,NA,2944.18346,NA,NA,NA,2934.9233,2858.886483,708.557431,708.557431,2.75,21,5,5,31,,,
4/1/25,NA,NA,NA,NA,NA,22,4,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,709.2467134,2.75,NA,NA,NA,2945.224479,NA,NA,NA,2935.758955,2859.873207,708.978709,708.978709,2.75,22,4,4,30,,,
5/1/25,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,709.658749,2.75,NA,NA,NA,2946.340943,NA,NA,NA,2936.604481,2860.94777,709.4007386,709.4007386,2.75,21,6,4,31,,,
6/1/25,NA,NA,NA,NA,NA,21,4,5,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,710.0691838,2.75,NA,NA,NA,2947.503572,NA,NA,NA,2937.455065,2862.079788,709.8212504,709.8212504,2.75,21,4,5,30,,,
7/1/25,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,710.4758573,2.75,NA,NA,NA,2948.668939,NA,NA,NA,2938.313542,2863.217848,710.2374694,710.2374694,2.75,22,5,4,31,,,
8/1/25,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,710.8774665,2.75,NA,NA,NA,2949.804499,NA,NA,NA,2939.181215,2864.323058,710.6476904,710.6476904,2.75,21,5,5,31,,,
9/1/25,NA,NA,NA,NA,NA,21,4,5,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,711.2761388,2.75,NA,NA,NA,2950.921247,NA,NA,NA,2940.053267,2865.406617,711.0544867,711.0544867,2.75,21,5,4,30,,,
10/1/25,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,711.6748592,2.75,NA,NA,NA,2952.041063,NA,NA,NA,2940.923351,2866.492249,711.4615017,711.4615017,2.75,23,4,4,31,,,
11/1/25,NA,NA,NA,NA,NA,17,5,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,712.0759933,2.75,NA,NA,NA,2953.180109,NA,NA,NA,2941.789753,2867.5976,711.8715752,711.8715752,2.75,18,7,5,30,,,
12/1/25,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,712.4794297,2.75,NA,NA,NA,2954.331673,NA,NA,NA,2942.669294,2868.716015,712.2843344,712.2843344,2.75,22,5,4,31,,,
1/1/26,NA,NA,NA,NA,NA,20,4,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,712.8844377,2.75,NA,NA,NA,2955.483329,NA,NA,NA,2943.583425,2869.83476,712.6986032,712.6986032,2.75,20,7,4,31,,,
2/1/26,NA,NA,NA,NA,NA,19,4,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,713.2903561,2.75,NA,NA,NA,2956.628943,NA,NA,NA,2944.548042,2870.947359,713.1135213,713.1135213,2.75,19,5,4,28,,,
3/1/26,NA,NA,NA,NA,NA,22,5,4,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,713.6968009,2.75,NA,NA,NA,2957.787572,NA,NA,NA,2945.556805,2872.072351,713.5294914,713.5294914,2.75,22,4,5,31,,,
4/1/26,NA,NA,NA,NA,NA,22,4,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,714.1034576,2.75,NA,NA,NA,2958.984565,NA,NA,NA,2946.597815,2873.234532,713.9472319,713.9472319,2.75,22,4,4,30,,,
5/1/26,NA,NA,NA,NA,NA,20,5,6,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,714.5097748,2.75,NA,NA,NA,2960.234967,NA,NA,NA,2947.659335,2874.448649,714.3664436,714.3664436,2.75,20,6,5,31,,,
6/1/26,NA,NA,NA,NA,NA,22,4,4,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,714.9142544,2.75,NA,NA,NA,2961.51259,NA,NA,NA,2948.730274,2875.689263,714.7827563,714.7827563,2.75,22,4,4,30,,,
7/1/26,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,715.3151614,2.75,NA,NA,NA,2962.780939,NA,NA,NA,2949.799702,2876.920889,715.1907819,715.1907819,2.75,22,5,4,31,,,
8/1/26,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,715.7115189,2.75,NA,NA,NA,2964.013239,NA,NA,NA,2950.860032,2878.11749,715.5870971,715.5870971,2.75,21,5,5,31,,,
9/1/26,NA,NA,NA,NA,NA,21,4,5,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,716.1053824,2.75,NA,NA,NA,2965.221597,NA,NA,NA,2951.917047,2879.290826,715.9761376,715.9761376,2.75,21,5,4,30,,,
10/1/26,NA,NA,NA,NA,NA,21,4,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,716.4995653,2.75,NA,NA,NA,2966.427842,NA,NA,NA,2952.979873,2880.462106,716.3643038,716.3643038,2.75,22,5,4,31,,,
11/1/26,NA,NA,NA,NA,NA,18,5,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,716.8963075,2.75,NA,NA,NA,2967.649893,NA,NA,NA,2954.056551,2881.648739,716.7566777,716.7566777,2.75,19,6,5,30,,,
12/1/26,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,717.295555,2.75,NA,NA,NA,2968.890034,NA,NA,NA,2955.150778,2882.852942,717.1530679,717.1530679,2.75,22,5,4,31,,,
1/1/27,NA,NA,NA,NA,NA,19,5,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,717.69668,2.75,NA,NA,NA,2970.146638,NA,NA,NA,2956.265163,2884.073133,717.5519645,717.5519645,2.75,19,7,5,31,,,
2/1/27,NA,NA,NA,NA,NA,19,4,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,718.0990762,2.75,NA,NA,NA,2971.417032,NA,NA,NA,2957.401499,2885.306712,717.952034,717.952034,2.75,19,5,4,28,,,
3/1/27,NA,NA,NA,NA,NA,23,4,4,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,718.5022221,2.75,NA,NA,NA,2972.694353,NA,NA,NA,2958.558307,2886.547018,718.3526476,718.3526476,2.75,23,4,4,31,,,
4/1/27,NA,NA,NA,NA,NA,22,4,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,718.9056177,2.75,NA,NA,NA,2973.970694,NA,NA,NA,2959.733288,2887.78637,718.7533525,718.7533525,2.75,22,4,4,30,,,
5/1/27,NA,NA,NA,NA,NA,20,5,6,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,719.3084573,2.75,NA,NA,NA,2975.239469,NA,NA,NA,2960.923959,2889.018376,719.1534801,719.1534801,2.75,20,6,5,31,,,
6/1/27,NA,NA,NA,NA,NA,22,4,4,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,719.7087138,2.75,NA,NA,NA,2976.499391,NA,NA,NA,2962.127093,2890.241786,719.5514972,719.5514972,2.75,22,4,4,30,,,
