month,week,sat,sun,sat_alt,sun_alt,weekdays,saturdays,sundays,dum_911_base,supersandy,summer_of_hell,end_close,mon,dummy_1,dummy_2,dummy_3,dummy_4,dummy_5,dummy_6,dummy_7,dummy_8,dummy_9,dummy_10,dummy_11,dummy_12,pop_hudson,real_fare,sun_x_avg,sat_x_avg,week_x_avg,man_hud,avg_wkdayholminor_tstile,avg_satholmajor_tstile,avg_sun_tstile
2/1/2029,NA,NA,NA,NA,NA,19,4,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,727.3644579,2.75,NA,NA,NA,3002.313499,NA,NA,NA
3/1/2029,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,727.7575575,2.75,NA,NA,NA,3003.689205,NA,NA,NA
4/1/2029,NA,NA,NA,NA,NA,21,5,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,728.1517208,2.75,NA,NA,NA,3005.064762,NA,NA,NA
5/1/2029,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,728.5461254,2.75,NA,NA,NA,3006.438007,NA,NA,NA
6/1/2029,NA,NA,NA,NA,NA,21,4,5,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,728.9366916,2.75,NA,NA,NA,3007.808993,NA,NA,NA
7/1/2029,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,729.3185256,2.75,NA,NA,NA,3009.178329,NA,NA,NA
8/1/2029,NA,NA,NA,NA,NA,23,4,4,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,729.6886781,2.75,NA,NA,NA,3010.547529,NA,NA,NA
9/1/2029,NA,NA,NA,NA,NA,19,5,6,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,730.0519785,2.75,NA,NA,NA,3011.921736,NA,NA,NA
10/1/2029,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,730.4152007,2.75,NA,NA,NA,3013.306998,NA,NA,NA
11/1/2029,NA,NA,NA,NA,NA,19,4,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,730.7833602,2.75,NA,NA,NA,3014.708302,NA,NA,NA
12/1/2029,NA,NA,NA,NA,NA,20,5,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,731.1544384,2.75,NA,NA,NA,3016.126382,NA,NA,NA
1/1/2030,NA,NA,NA,NA,NA,21,4,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,731.524658,2.75,NA,NA,NA,3017.56091,NA,NA,NA
2/1/2030,NA,NA,NA,NA,NA,19,4,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,731.8922307,2.75,NA,NA,NA,3019.008843,NA,NA,NA
3/1/2030,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,732.2633232,2.75,NA,NA,NA,3020.456277,NA,NA,NA
4/1/2030,NA,NA,NA,NA,NA,22,4,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,732.6460909,2.75,NA,NA,NA,3021.88659,NA,NA,NA
5/1/2030,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,733.0414834,2.75,NA,NA,NA,3023.290134,NA,NA,NA
6/1/2030,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,733.4216265,2.75,NA,NA,NA,3024.685138,NA,NA,NA
7/1/2030,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,733.7514401,2.75,NA,NA,NA,3026.096804,NA,NA,NA
8/1/2030,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,734.0077406,2.75,NA,NA,NA,3027.542754,NA,NA,NA
9/1/2030,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,734.2149295,2.75,NA,NA,NA,3029.010299,NA,NA,NA
10/1/2030,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,734.4093047,2.75,NA,NA,NA,3030.479172,NA,NA,NA
11/1/2030,NA,NA,NA,NA,NA,18,4,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,734.6195605,2.75,NA,NA,NA,3031.934515,NA,NA,NA
12/1/2030,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,734.8439764,2.75,NA,NA,NA,3033.3831,NA,NA,NA
1/1/2031,NA,NA,NA,NA,NA,21,4,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,735.0732284,2.75,NA,NA,NA,3034.837108,NA,NA,NA
2/1/2031,NA,NA,NA,NA,NA,19,4,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,735.2998142,2.75,NA,NA,NA,3036.306509,NA,NA,NA
3/1/2031,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,735.5235192,2.75,NA,NA,NA,3037.792424,NA,NA,NA
4/1/2031,NA,NA,NA,NA,NA,22,4,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,735.7459506,2.75,NA,NA,NA,3039.293764,NA,NA,NA
5/1/2031,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,735.9678495,2.75,NA,NA,NA,3040.809668,NA,NA,NA
6/1/2031,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,736.186492,2.75,NA,NA,NA,3042.340191,NA,NA,NA
7/1/2031,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,736.3982882,2.75,NA,NA,NA,3043.885616,NA,NA,NA
8/1/2031,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,736.601031,2.75,NA,NA,NA,3045.446166,NA,NA,NA
9/1/2031,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,736.7980457,2.75,NA,NA,NA,3047.021819,NA,NA,NA
10/1/2031,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,736.9940408,2.75,NA,NA,NA,3048.61249,NA,NA,NA
11/1/2031,NA,NA,NA,NA,NA,18,4,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,737.19277,2.75,NA,NA,NA,3050.216947,NA,NA,NA
12/1/2031,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,737.3941689,2.75,NA,NA,NA,3051.829362,NA,NA,NA
1/1/2032,NA,NA,NA,NA,NA,21,4,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,737.5972187,2.75,NA,NA,NA,3053.442759,NA,NA,NA
2/1/2032,NA,NA,NA,NA,NA,20,4,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,737.8010028,2.75,NA,NA,NA,3055.051446,NA,NA,NA
3/1/2032,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,738.0050148,2.75,NA,NA,NA,3056.654867,NA,NA,NA
4/1/2032,NA,NA,NA,NA,NA,22,4,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,738.2088506,2.75,NA,NA,NA,3058.253751,NA,NA,NA
5/1/2032,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,738.4114867,2.75,NA,NA,NA,3059.848824,NA,NA,NA
6/1/2032,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,738.6094212,2.75,NA,NA,NA,3061.440812,NA,NA,NA
7/1/2032,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,738.7985323,2.75,NA,NA,NA,3063.030436,NA,NA,NA
8/1/2032,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,738.9763513,2.75,NA,NA,NA,3064.618513,NA,NA,NA
9/1/2032,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,739.1470204,2.75,NA,NA,NA,3066.206225,NA,NA,NA
10/1/2032,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,739.3163345,2.75,NA,NA,NA,3067.794848,NA,NA,NA
11/1/2032,NA,NA,NA,NA,NA,18,4,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,739.4888485,2.75,NA,NA,NA,3069.38518,NA,NA,NA
12/1/2032,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,739.6641575,2.75,NA,NA,NA,3070.976114,NA,NA,NA
1/1/2033,NA,NA,NA,NA,NA,21,4,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,739.8406167,2.75,NA,NA,NA,3072.566068,NA,NA,NA
2/1/2033,NA,NA,NA,NA,NA,19,4,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,740.0169659,2.75,NA,NA,NA,3074.153896,NA,NA,NA
3/1/2033,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,740.1934837,2.75,NA,NA,NA,3075.7402,NA,NA,NA
4/1/2033,NA,NA,NA,NA,NA,22,4,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,740.3708333,2.75,NA,NA,NA,3077.326021,NA,NA,NA
5/1/2033,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,740.5483279,2.75,NA,NA,NA,3078.910962,NA,NA,NA
6/1/2033,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,740.7198805,2.75,NA,NA,NA,3080.488876,NA,NA,NA
7/1/2033,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,740.878054,2.75,NA,NA,NA,3082.052181,NA,NA,NA
8/1/2033,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,741.0181415,2.75,NA,NA,NA,3083.596359,NA,NA,NA
9/1/2033,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,741.1463568,2.75,NA,NA,NA,3085.129162,NA,NA,NA
10/1/2033,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,741.271644,2.75,NA,NA,NA,3086.661407,NA,NA,NA
11/1/2033,NA,NA,NA,NA,NA,18,4,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,741.40108,2.75,NA,NA,NA,3088.201443,NA,NA,NA
12/1/2033,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,741.5342723,2.75,NA,NA,NA,3089.747741,NA,NA,NA
1/1/2034,NA,NA,NA,NA,NA,21,4,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,741.6689614,2.75,NA,NA,NA,3091.296305,NA,NA,NA
2/1/2034,NA,NA,NA,NA,NA,19,4,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,741.8032837,2.75,NA,NA,NA,3092.843522,NA,NA,NA
3/1/2034,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,741.9369595,2.75,NA,NA,NA,3094.387318,NA,NA,NA
4/1/2034,NA,NA,NA,NA,NA,22,4,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,742.0701052,2.75,NA,NA,NA,3095.926006,NA,NA,NA
5/1/2034,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,742.2020843,2.75,NA,NA,NA,3097.457364,NA,NA,NA
6/1/2034,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,742.3292482,2.75,NA,NA,NA,3098.977035,NA,NA,NA
7/1/2034,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,742.4471957,2.75,NA,NA,NA,3100.480131,NA,NA,NA
8/1/2034,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,742.5533216,2.75,NA,NA,NA,3101.964442,NA,NA,NA
9/1/2034,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,742.6522064,2.75,NA,NA,NA,3103.438483,NA,NA,NA
10/1/2034,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,742.7502268,2.75,NA,NA,NA,3104.91345,NA,NA,NA
11/1/2034,NA,NA,NA,NA,NA,18,4,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,742.8519928,2.75,NA,NA,NA,3106.398321,NA,NA,NA
12/1/2034,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,742.9550479,2.75,NA,NA,NA,3107.893206,NA,NA,NA
1/1/2035,NA,NA,NA,NA,NA,21,4,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,743.0551686,2.75,NA,NA,NA,3109.395997,NA,NA,NA
2/1/2035,NA,NA,NA,NA,NA,19,4,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,743.1505734,2.75,NA,NA,NA,3110.902211,NA,NA,NA
3/1/2035,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,743.2492471,2.75,NA,NA,NA,3112.39787,NA,NA,NA
4/1/2035,NA,NA,NA,NA,NA,22,4,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,743.3616163,2.75,NA,NA,NA,3113.866621,NA,NA,NA
5/1/2035,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,743.4891253,2.75,NA,NA,NA,3115.303834,NA,NA,NA
6/1/2035,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,743.5972897,2.75,NA,NA,NA,3116.751771,NA,NA,NA
7/1/2035,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,743.6426431,2.75,NA,NA,NA,3118.264413,NA,NA,NA
8/1/2035,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,743.6184756,2.75,NA,NA,NA,3119.853248,NA,NA,NA
9/1/2035,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,743.6651048,2.75,NA,NA,NA,3121.359772,NA,NA,NA
10/1/2035,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,743.9596048,2.75,NA,NA,NA,3122.582985,NA,NA,NA
11/1/2035,NA,NA,NA,NA,NA,18,4,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,744.6022468,2.75,NA,NA,NA,3123.410784,NA,NA,NA
12/1/2035,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,745.3860897,2.75,NA,NA,NA,3124.086654,NA,NA,NA
1/1/2036,NA,NA,NA,NA,NA,21,4,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,746.0273893,2.75,NA,NA,NA,3124.942977,NA,NA,NA
2/1/2036,NA,NA,NA,NA,NA,20,4,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,746.3193079,2.75,NA,NA,NA,3126.22019,NA,NA,NA
3/1/2036,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,746.3626341,2.75,NA,NA,NA,3127.790947,NA,NA,NA
4/1/2036,NA,NA,NA,NA,NA,22,4,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,746.3350628,2.75,NA,NA,NA,3129.435954,NA,NA,NA
5/1/2036,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,746.3777446,2.75,NA,NA,NA,3130.981555,NA,NA,NA
6/1/2036,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,746.4856522,2.75,NA,NA,NA,3132.43664,NA,NA,NA
7/1/2036,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,746.6172136,2.75,NA,NA,NA,3133.855735,NA,NA,NA
8/1/2036,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,746.738166,2.75,NA,NA,NA,3135.284238,NA,NA,NA
9/1/2036,NA,NA,NA,NA,NA,20,5,5,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,746.843482,2.75,NA,NA,NA,3136.731039,NA,NA,NA
10/1/2036,NA,NA,NA,NA,NA,22,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,746.9354432,2.75,NA,NA,NA,3138.1959,NA,NA,NA
11/1/2036,NA,NA,NA,NA,NA,18,4,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,746.9354432,2.75,NA,NA,NA,3138.1959,NA,NA,NA
12/1/2036,NA,NA,NA,NA,NA,21,5,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,746.9354432,2.75,NA,NA,NA,3138.1959,NA,NA,NA
