"","man_hud","cpi","pop_hudson","man_hud_covid","cpi_2020_06","regional_emp","manhattan_baseline","hudson_baseline","region_pess","region_opt","man_hud_pess","man_hud_opt","cpi_2020_08","month"
"Oct 2032",3070.873328,366.3491541,739.1338698,3039.133736,324.69,9901.109,2766.911752,300.8830959,9614.179344,10134.09724,2978.891542,3139.984752,328.4549,2032-10-01
"Nov 2032",3072.71217384611,366.974578537446,739.301448386372,3040.93264222125,325.229317977346,9905.96025792278,2768.34546322381,301.039717227748,9618.89001456083,10139.062486195,2980.43578710816,3141.61245493929,329.000561945106,2032-11-01
"Dec 2032",3074.56446983151,367.571846464684,739.471746738166,3042.74956881382,325.767551500573,9910.81507315801,2769.77950432981,301.19661085532,9623.60413936496,10144.0312553457,2981.98061702564,3143.24073786365,329.545380485941,2032-12-01
"Jan 2033",3076.424899,368.1803892,739.6431812,3044.57867,326.309,9915.676,2771.212543,301.3535253,9628.324199,10149.0023,2983.524494,3144.866783,330.0933,2033-01-01
"Feb 2033",3078.28858472714,368.828726260303,739.814528627905,3046.41404021159,326.856680326,9920.54451892424,2772.64360953803,301.510284282422,9633.05163113632,10153.9750170589,2985.06630532547,3146.48876091046,330.647097896023,2033-02-01
"Mar 2033",3080.15241171565,369.501729956972,739.986007923547,3048.24953471847,327.408479009132,9925.41781513059,2774.0731847341,301.667012336625,9637.78370177506,10158.9513808365,2986.60663848295,3148.10879549781,331.204883707711,2033-03-01
"Apr 2033",3082.013705,370.1733608,740.1581985,3050.078949,327.961,9930.292,2775.502112,301.8239092,9642.516634,10163.93401,2988.146506,3149.729999,331.7636,2033-04-01
"May 2033",3083.86891594901,370.826160780599,740.330387827932,3051.89647967311,328.51173849643,9935.16077749135,2776.92998199441,301.980987749971,9647.24431400497,10168.924422236,2989.68552277514,3151.35443286332,332.32097610043,2033-05-01
"Jun 2033",3085.71100126886,371.476997814839,740.496695608387,3053.69792790489,329.061754685124,9940.00822187521,2778.35137436344,302.137513424105,9651.95128042374,10173.9197313083,2991.21771319071,3152.97995536736,332.877888386924,2033-06-01
"Jul 2033",3087.532044,372.1513213,740.6499496,3055.479496,329.613,9944.816,2779.759616,302.2925648,9656.619735,10178.91595,2992.735704,3154.603374,333.436,2033-07-01
"Aug 2033",3089.32806173605,372.863771946929,740.785620919626,3057.24026954042,330.166624947538,9949.57363036959,2781.1507444843,302.445585410285,9661.23950073265,10183.9066243676,2994.23510753693,3156.22138885847,333.996238442997,2033-08-01
"Sep 2033",3091.11081028301,373.585755720714,740.909754116982,3058.99086721752,330.720576324449,9954.30203810934,2782.5316401455,302.597478607697,9665.83088564113,10188.8754335601,2995.72347845792,3157.83027047722,334.556588670523,2033-09-01
"Oct 2033",3092.89598,374.2778699,741.0310371,3060.744791,331.272,9959.03,2783.911894,302.7495127,9670.421819,10193.80359,2997.211357,3159.426182,335.1143,2033-10-01
"Nov 2033",3094.69584588457,374.914057342793,741.156344467638,3062.51281038743,331.819280231934,9963.78047880806,2785.29890466097,302.902646449628,9675.03459532367,10198.6803502938,2998.70685737342,3161.00706318427,335.667851609062,2033-11-01
"Dec 2033",3096.509021488,375.52164322453,741.285297582947,3064.29476500282,332.365754831896,9968.553181243,2786.69130112865,303.056600437699,9679.66897008584,10203.5271477847,3000.20838968132,3162.57796024228,336.220642116173,2033-12-01
"Jan 2034",3098.330705,376.1412983,741.4157045,3066.087762,332.916,9973.342,2788.08552,303.2107857,9684.319064,10208.37346,3001.711938,3164.145696,336.7773,2034-01-01
"Feb 2034",3100.15595013308,376.802490285599,741.545749506116,3067.88782309503,333.47329116176,9978.13963958334,2789.47838531624,303.36473285046,9688.97780371338,10213.2428211239,3003.21396611751,3165.71614736742,337.341147713345,2034-02-01
"Mar 2034",3101.97923269092,377.489874744132,741.6751218216,3069.68662825271,334.035700644266,9982.93405173351,2790.86827089547,303.51845081558,9693.63333960811,10218.1349919679,3004.71285666867,3167.2914075907,337.910283605529,2034-03-01
"Apr 2034",3103.794884,378.1769042,741.8038869,3071.474772,334.6,9987.712,2792.253938,303.6720681,9698.272628,10223.04379,3006.207472,3168.872624,338.4815,2034-04-01
"May 2034",3105.597203472,378.84573677777,741.931406270858,3073.24414175095,335.163777343246,9992.46118508077,2793.63332392591,303.825547881863,9702.88368571168,10227.9617529882,3007.69576074912,3170.45923745714,339.052361241259,2034-05-01
"Jun 2034",3107.38036285944,379.513353002649,742.05422576769,3074.99179646785,335.727887035487,9997.17305626743,2795.0010701043,303.978192033315,9707.45877159286,10232.8762998994,3009.17201671808,3172.04386295048,339.623519758009,2034-06-01
"Jul 2034",3109.138502,380.205439,742.1681873,3076.716088,336.294,10001.84,2796.350994,304.1291371,9711.991205,10237.77357,3010.62962,3173.617409,340.1964,2034-07-01
"Aug 2034",3110.8695209789,380.936580195911,742.270736214153,3078.41802549373,336.862858724513,10006.4612497232,2797.68082483195,304.277989351716,9716.48039210656,10242.6408943305,3012.06603029341,3175.17346484103,340.771588803099,2034-08-01
"Sep 2034",3112.58636087134,381.67695921935,742.365731603938,3080.10924728332,337.431491954531,10011.0634269005,2799.00393883548,304.426233954865,9720.95008635382,10247.4703710272,3013.49502571829,3176.71634257034,341.346322547624,2034-09-01
"Oct 2034",3114.305723,382.385658,742.458636,3081.804049,337.996,10015.68,2800.337624,304.5758258,9725.430128,10252.25529,3014.934464,3178.253035,341.917,2034-10-01
"Nov 2034",3116.04018876054,383.035716431176,742.553846761417,3083.51297834817,338.554232203143,10020.3347789894,2801.69147822775,304.727846070531,9729.94307526948,10256.9950967266,3016.39453974391,3179.7867446602,342.481694657453,2034-11-01
"Dec 2034",3117.78585984041,383.656006260696,742.651500561003,3085.23159132481,339.11103403528,10025.0129398344,2803.0443390723,304.879881121299,9734.48235825116,10261.7138589548,3017.85479507543,3181.30551295336,343.045178940388,2034-12-01
"Jan 2035",3119.534718,384.2893572,742.7506689,3086.951696,339.673,10029.69,2804.367354,305.0286436,9739.034125,10266.4418,3019.287109,3182.793591,343.6139,2035-01-01
"Feb 2035",3121.28011749746,384.966771434938,742.850288392029,3088.66690333578,340.244656907356,10034.3507454303,2805.65083818296,305.172989610602,9743.58569888956,10271.2024632074,3020.6816191754,3184.25202333299,344.192277011529,2035-02-01
"Mar 2035",3123.02090258186,385.671941048981,742.9487561002,3090.3780358619,340.822260793241,10039.0170359843,2806.96177761608,305.32034908216,9748.12910456751,10275.9926720424,3022.10149786887,3185.74902813474,344.776617246382,2035-03-01
"Apr 2035",3124.75729,386.3767306,743.0443342,3092.087719,341.4,10043.72,2808.386326,305.4802954,9752.657542,10280.80257,3023.628176,3187.369617,345.3612,2035-04-01
"May 2035",3126.48591743481,387.061663266107,743.135882844542,3093.79391679016,341.973695722984,10048.4596466969,2809.94150804042,305.654859153727,9757.16319557966,10285.6197822954,3025.27772173968,3189.12944730413,345.94188988902,2035-05-01
"Jun 2035",3128.18910631366,387.741896706348,743.224654097456,3095.47594774612,342.545700569538,10053.111508821,2811.36783246338,305.815899750061,9761.63418740477,10290.4218610238,3026.80475226392,3190.76675954474,346.520892814829,2035-06-01
"Jul 2035",3129.845599,388.4412472,743.312498,3097.108469,343.12,10057.52,2812.336679,305.9277338,9766.057624,10295.18384,3027.898522,3191.95044,347.102,2035-07-01
"Aug 2035",3131.44929383736,389.175248956188,743.402466996471,3098.68289546652,343.699078719221,10061.6551122265,2812.7788293961,305.982671230045,9770.4335687177,10299.893709833,3028.49343845848,3192.6075972653,347.687567136093,2035-08-01
"Sep 2035",3133.05471308944,389.926307903409,743.502423143311,3100.25767319067,344.279418410091,10065.9891509538,2813.66267345633,306.084995228707,9774.81391222084,10304.5912883069,3029.50452148289,3193.69822920484,348.274207790602,2035-09-01
"Oct 2035",3134.731535,390.6685479,743.6214309,3101.908006,344.856,10071.12,2816.216003,306.3669823,9779.263502,10309.32935,3032.091944,3196.440556,348.8571,2035-10-01
"Nov 2035",3136.52796440093,391.382937712843,743.765065743648,3103.68602126967,345.425804214941,10077.4090099525,2821.14922500478,306.905068137204,9783.82708577173,10314.1454657801,3036.92447957455,3201.53662033836,349.433380507345,2035-11-01
"Dec 2035",3138.40631247672,392.077825742982,743.924947221892,3105.55154056528,345.993810975287,10084.271398475,2827.10320708169,307.552325190668,9788.46901215633,10319.0163916745,3042.70530432307,3207.62375493222,350.008020882024,2035-12-01
"Jan 2036",3140.307417,392.7684053,744.0892059,3107.441309,346.567,10090.88585,2832.201432,308.1059851,9793.13353,10323.90368,3047.646195,3212.823115,350.5879514,2036-01-01
"Feb 2036",3142.1846183367,393.46665944429,744.248480651159,3109.30543915849,347.150185902491,10096.6476664819,2835.07267136252,308.417958324839,9797.77666997312,10328.7770081577,3050.44088690996,3215.76260545531,351.177939671561,2036-02-01
"Mar 2036",3144.04126722591,394.17173023948,744.403443580231,3111.14751351119,347.739522873949,10101.8186199611,2836.36685210584,308.55887060492,9802.40159004274,10333.6385538842,3051.71094955818,3217.09712999224,351.774102644269,2036-03-01
"Apr 2036",3145.893217,394.8795495,744.5572751,3112.984482,348.329,10106.8771,2837.23919,308.6540265,9807.02323,10338.49862,3052.559911,3217.988342,352.3703946,2036-04-01
"May 2036",3147.75297091894,395.586909224809,744.712483525791,3114.82971276304,348.914304026942,10112.1619022682,2838.60077510069,308.80225061529,9811.65337270612,10343.3653323299,3053.86972330411,3219.36466547002,352.962479795297,2036-05-01
"Jun 2036",3149.619631953,396.294042150954,744.868888783109,3116.68224672331,349.497912343735,10117.4534468657,2840.38619460609,308.996447737802,9816.29117330236,10348.2381087149,3055.63603459238,3221.22160680254,353.552862385349,2036-06-01
"Jul 2036",3151.488953,397.0020412,745.0256387,3118.537543,350.084,10122.39256,2842.28591,309.2030427,9820.93263,10353.11419,3057.632917,3223.321443,354.1457565,2036-07-01
"Aug 2036",3153.35758461716,397.711768812025,745.18206119012,3120.39202045601,350.675153545293,10126.8300651861,2844.05579608657,309.395555614001,9825.57458690609,10357.9914003004,3059.64169291064,3225.4339999609,354.743771317618,2036-08-01
"Sep 2036",3155.22576799915,398.423165501151,745.338204509555,3122.24593692893,351.267605528891,10131.4567751688,2845.71338095129,309.57588771054,9830.21727171079,10362.8698968119,3061.47268570194,3227.35929916797,355.343096210636,2036-09-01
"Oct 2036",3157.094642,399.1359413,745.494297,3124.10051,351.856,10137.1735,2847.341606,309.7530355,9834.861758,10367.75042,3062.943469,3228.904911,355.9383156,2036-10-01
"Nov 2036",3158.96510494575,399.849868001159,745.650518750766,3125.95670007957,352.437118828921,10144.5133784687,2849.00588518267,309.934094321296,9839.50889270654,10372.633554246,3063.96370620147,3229.97551031601,356.526176000896,2036-11-01
"Dec 2036",3160.83709305042,400.564964437039,745.806856841633,3127.81443889432,353.016295170332,10152.5388643111,2850.70152262579,310.118554827448,9844.15861615079,10377.5192595932,3064.81141978506,3230.86418989595,357.112072305445,2036-12-01
"Jan 2037",3162.710302,401.2813112,745.9632501,3129.673401,353.601,10159.94474,2852.406295,310.3040065,9848.810642,10382.40734,3065.856722,3231.961147,357.7035615,2037-01-01
"Feb 2037",3164.58449193315,401.998972335186,746.119650280891,3131.53332985534,354.19637113902,10165.7866909389,2854.10267544202,310.48854823785,9853.46474463811,10387.2976408635,3067.36582517236,3233.5470428121,358.305840486204,2037-02-01
"Mar 2037",3166.45968079918,402.717945698846,746.276060849838,3133.39424453086,354.798213789783,10170.5640142535,2855.79192295295,310.672316609299,9858.12094131571,10392.1901733339,3069.1893419356,3235.46439421121,358.914665826847,2037-03-01
"Apr 2037",3168.335951,403.4382126,746.4324982,3135.256233,355.4,10175.13691,2857.479993,310.8559576,9862.77931,10397.08499,3071.073985,3237.446182,359.523434,2037-04-01
"May 2037",3170.21336765496,404.15975878402,746.588975262708,3137.11936479536,355.997063281663,10180.127705183,2859.17158264185,311.03998069397,9867.43991240766,10401.9821326704,3072.83692492389,3239.2996637689,360.127424509839,2037-05-01
"Jun 2037",3172.09192675289,404.882587741656,746.745491121979,3138.98363568597,356.592183003872,10185.2072346008,2860.86635530315,311.22434936869,9872.10274525306,10406.881600034,3074.57716365773,3241.12920425922,360.729448964947,2037-06-01
"Jul 2037",3173.971607,405.6067074,746.9020414,3140.849023,357.19,10189.80846,2862.562716,311.4088906,9876.767789,10411.78338,3076.464161,3243.113445,361.334202,2037-07-01
"Aug 2037",3175.85239174331,406.332124502805,747.058622646054,3142.71550900026,357.79333869729,10193.6824283289,2864.25940691649,311.593467941823,9881.43502847198,10416.6874632698,3078.571728058,3245.33019763081,361.944540778139,2037-08-01
"Sep 2037",3177.73428289299,407.058841060458,747.215235117803,3144.58309568823,358.397757898438,10197.8525273431,2865.95651890854,311.778091260388,9886.10446593132,10421.5938517151,3080.59108117424,3247.45395423339,362.555972576332,2037-09-01
"Oct 2037",3179.617287,407.7868579,747.37188,3146.45179,358.997,10203.66023,2867.65448,311.962807,9890.776108,10426.50255,3082.117788,3249.058377,363.1621672,2037-10-01
"Nov 2037",3181.50140937179,408.516176164016,747.528558227148,3148.32159753692,359.587322669916,10211.8971040939,2869.35362791439,312.147651805403,9895.44996011181,10431.4135620282,3082.91328121447,3249.89197685599,363.759338907232,2037-11-01
"Dec 2037",3183.38665034181,409.246798257255,747.685269732736,3150.19251856114,360.175044661641,10221.1550967674,2871.05393917381,312.332623123093,9900.12602294761,10436.3268886611,3083.4024536083,3250.40265965906,364.353879766767,2037-12-01
"Jan 2038",3185.273009,409.9787269,747.8420142,3152.064552,360.769,10229.47625,2872.7553,312.5177086,9904.804296,10441.24253,3084.176063,3251.21318,364.9547263,2038-01-01
"Feb 2038",3187.16048476952,410.71196473372,747.998791382391,3153.93769714835,361.375333586004,10235.4440371473,2874.45762075927,312.702898506933,9909.48477908075,10446.1604863953,3085.66150634337,3252.77408364892,365.568094704041,2038-02-01
"Mar 2038",3189.04907840643,411.4465140846,748.155601314217,3155.81195477094,361.989433825374,10239.8076570687,2876.16090839622,312.888193610204,9914.16747327825,10451.0807591959,3087.63273713332,3254.84708109332,366.189319878827,2038-03-01
"Apr 2038",3190.938791,412.1823772,748.3124441,3157.687326,362.604,10243.85774,2877.865194,313.0735973,9918.85238,10456.00335,3089.700348,3257.021674,366.8110164,2038-04-01
"May 2038",3192.82962355013,412.919556349248,748.469319821065,3159.56381186967,363.213713356433,10248.5382599096,2879.57050223371,313.25911226316,9923.5395006022,10460.9282601682,3091.57952396759,3258.99762084461,367.427803802528,2038-05-01
"Jun 2038",3194.72157669916,413.658053889532,748.626228465952,3161.44141302176,363.821182999831,10253.4065656984,2881.27683205615,313.444738373129,9928.2288362357,10465.8554901108,3093.40381963623,3260.91570733805,368.042321458669,2038-06-01
"Jul 2038",3196.614651,414.3978722,748.78317,3163.32013,364.431,10257.67335,2882.984176,313.6304748,9932.920388,10470.78504,3095.411382,3263.026976,368.6592137,2038-07-01
"Aug 2038",3198.50884702993,415.139013658173,748.940144400013,3165.19996337297,365.04607224752,10260.9793617328,2884.69252830587,313.816320903389,9937.61415695488,10475.7169103391,3097.71061737884,3265.44570393559,369.281422152513,2038-08-01
"Sep 2038",3200.40416546361,415.881480635051,749.097151688642,3167.08091380868,365.662574916047,10264.6855749526,2886.40189004587,314.002276800986,9942.31014400119,10480.6511029537,3099.89096939587,3267.73910659155,369.905077619835,2038-09-01
"Oct 2038",3202.300607,416.6252755,749.2541919,3168.962982,366.275,10270.58302,2888.112264,314.1883428,9947.00835,10485.58762,3101.412141,3269.337634,370.5246082,2038-10-01
"Nov 2038",3204.19817233012,417.370400625464,749.411265060363,3170.84616863845,366.880034690521,10279.7275627889,2889.82365246874,314.374519156616,9951.70877587454,10490.5264632901,3101.95558562816,3269.9054927834,371.136662654085,2038-11-01
"Dec 2038",3206.09686211308,418.116858396192,749.568371164665,3172.73047441018,367.483146965615,10290.2344115282,2891.53605583446,314.560805922927,9956.41142279659,10495.4676332597,3102.08975866921,3270.04191592541,371.746772395328,2038-12-01
"Jan 2039",3207.996677,418.8646512,749.7255102,3174.6159,368.092,10299.48361,2893.249474,314.7472031,9961.116292,10500.41113,3102.604866,3270.579893,372.3626895,2039-01-01
"Feb 2039",3209.89761764959,419.613781425152,749.882682158534,3176.50244607324,368.71182602743,10305.5795337782,2894.9639070414,314.933710703478,9965.82338465804,10505.3569539077,3104.07266266407,3272.12213530118,372.989706901513,2039-02-01
"Mar 2039",3211.79968475077,420.364251461667,750.0398870527,3178.39011321727,369.338133517791,10309.5238856015,2896.67935572742,315.120328807305,9970.53270170138,10510.3051066002,3106.19110037174,3274.35024100312,373.623280961819,2039-03-01
"Apr 2039",3213.702879,421.1160637,750.1971249,3180.278902,369.964,10313.0427,2898.395821,315.3070575,9975.244244,10515.25559,3108.43968,3276.71553,374.2564089,2039-04-01
"May 2039",3215.60720107152,421.869220533184,750.354395716612,3182.16881303156,370.58462416272,10317.4058620984,2900.11330369899,315.493896862804,9979.95801249327,10520.2084058937,3110.43545853035,3278.81432530816,374.884233702822,2039-05-01
"Jun 2039",3217.51265155054,422.62372436455,750.511699513424,3184.0598470911,371.203689333593,10322.0586593994,2901.83180425587,315.680846947852,9984.67400839792,10525.1635555246,3112.34571736234,3280.82296243249,375.510481427769,2039-06-01
"Jul 2039",3219.419231,423.3795776,750.6690363,3185.952005,371.827,10325.99023,2903.551323,315.8679078,9989.392233,10530.12104,3114.475294,3283.06278,376.1410239,2039-07-01
"Aug 2039",3221.32694002728,424.136782649517,750.826406082426,3187.84528754124,372.458047692057,10328.7302967171,2905.27186034781,316.055079471231,9994.112687517,10535.0808602952,3116.96602484413,3285.68329298468,376.779393153861,2039-08-01
"Sep 2039",3223.23577941745,424.895341939396,750.983808852865,3189.73969534424,373.091072110803,10331.9709212456,2906.99341706392,316.242362042028,9998.83537289214,10540.043016857,3119.3077418826,3288.14672174841,377.41976206044,2039-09-01
"Oct 2039",3225.14575,425.6552579,751.1412446,3191.635229,373.718,10337.94475,2908.715994,316.4297556,10003.56029,10545.00751,3120.827276,3289.743463,378.0539637,2039-10-01
"Nov 2039",3227.05685256009,426.416532961336,751.29871332035,3193.53188909975,374.33377766164,10347.972508811,2910.43959194681,316.617260226346,10008.2874396979,10549.9743403329,3121.12637290793,3290.05370764199,378.676885744691,2039-11-01
"Dec 2039",3228.96908770558,427.179169551945,751.456215041783,3195.42967623564,374.945429630606,10359.7272411738,2912.16421145142,316.804875976629,10013.0168227743,10554.9435096401,3120.9064376258,3289.81682335166,379.295634234179,2039-12-01
"Jan 2040",3230.882456,427.9431701,751.6137498,3197.328591,375.563,10369.97007,2913.889853,316.9926029,10017.74844,10559.91502,3121.14379,3290.061972,379.9203698,2040-01-01
"Feb 2040",3232.79695802865,428.708537038469,751.771317621358,3199.2286340227,376.193619439158,10376.3308791501,2915.61651708718,317.180441049309,10022.4822923578,10564.8888731881,3122.55289430193,3291.54228715106,380.558305845147,2040-02-01
"Mar 2040",3234.71259446393,429.475272819494,751.92891849482,3201.12980608359,376.832764922332,10379.9145962813,2917.3442042415,317.368390492197,10027.2183816774,10569.8650697679,3124.80079250309,3293.90678914125,381.204866858405,2040-03-01
"Apr 2040",3236.629366,430.2433799,752.0865524,3203.032108,377.473,10382.69491,2919.072915,317.5564513,10031.95671,10574.84361,3127.292671,3296.52847,381.8525301,2040-04-01
"May 2040",3238.54727332531,431.012860736635,752.244219323847,3204.93554055019,378.108707544689,10386.2310568108,2920.8026499267,317.744623543082,10036.6972790188,10579.8244943221,3129.55862592138,3298.91199219819,382.495613263605,2040-05-01
"Jun 2040",3240.46631710538,431.783717784899,752.401919282642,3206.84010435596,378.741547717107,10390.424464812,2922.53340969368,317.932907287916,10041.4400890346,10584.8077238809,3131.6283923248,3301.08869997226,383.13579577665,2040-06-01
"Jul 2040",3242.386498,432.5559535,752.5596523,3208.7458,379.375,10394.76211,2924.265195,318.1213026,10046.18514,10589.7933,3133.656615,3303.221608,383.7765975,2040-07-01
"Aug 2040",3244.3078166701,433.329570337208,752.717418398069,3210.65262807285,380.012180011711,10398.8138587918,2925.99800653935,318.309809545028,10050.9324319373,10594.7812239678,3135.7729567903,3305.44739687096,384.421170207837,2040-08-01
"Sep 2040",3246.23027378122,434.104570752025,752.875217593131,3212.56058919631,380.654747912946,10402.4811392857,2927.7318449838,318.498428189473,10055.6819651471,10599.7714969307,3138.00715275327,3307.79741082159,385.071193327591,2040-09-01
"Oct 2040",3248.15387,434.8809572,753.0330499,3214.469684,381.304,10405.74827,2929.466711,318.6871586,10060.43374,10604.76412,3140.363956,3310.27666,385.7279782,2040-10-01
"Oct 20401",3248.15387,434.8809572,753.0330499,3214.469684,381.304,10405.74827,2929.466711,318.6871586,10060.43374,10604.76412,3140.363956,3310.27666,385.7279782,2040-11-01
"Oct 20402",3248.15387,434.8809572,753.0330499,3214.469684,381.304,10405.74827,2929.466711,318.6871586,10060.43374,10604.76412,3140.363956,3310.27666,385.7279782,2040-12-01
